9.583 1679.558 2000
9.783 1679.276 2000
9.91 1679.2 2000
9.937 1679.13 2000
9.987 1679.13 2000
10.034 1679.063 600
10.431 1690.461 600
10.533 1686.401 600
11.455 1700.0 600
11.498 1700.0 600
12.076 561.0 600
12.437 489.0 600
13.099 394.024 600
13.183 307.074 600
13.494 296.933 600
13.544 295.462 600
13.958 253.917 600
14.184 196.813 600
14.508 195.791 600
14.814 183.926 600
15.146 178.595 600
15.184000000000001 138.296 600
15.530999999999999 137.241 600
15.707999999999998 128.72 600
16.209 95.553 600
16.36 168.531 600
16.36 94.037 600
16.384 124.771 600
16.534 124.107 600
17.159 112.19 600
17.16 151.41 600
17.184 113.984 600
17.549 107.293 600
17.66 140.874 600
17.684 106.016 600
17.774 102.413 600
18.124 91.551 600
18.533 88.0 600
18.708 65.0 600
18.754 65.0 600
19.014 58.5 600
19.453 32.5 600
19.572 32.5 600
19.708 30.0 600
19.878 43.0 600
19.879 55.5 600
19.883 41.5 600
19.922 87.0 600
19.923 58.5 600
19.934 44.0 600
19.988 44.0 600
20.183 44.0 600
20.274 44.0 600
20.36 58.5 600
20.36 44.0 600
20.603 44.0 600
20.733 44.0 600
21.084 88.636 600
21.259 117.624 600
21.283 98.244 600
21.309 118.121 600
21.333 108.504 600
21.358 118.121 600
21.408 119.323 600
21.433 119.823 600
21.458 120.263 600
21.508 120.83 600
21.558 121.423 600
21.608 121.803 600
21.701 191.833 600
21.751 483.481 600
22.232 836.81 600
22.562 860.969 600
22.628 866.145 600
22.865 120.16 600
22.986 110.833 600
22.992 110.833 600
23.07 55.0 600
23.858 55.833 600
24.234 56.667 600
24.469 56.667 600
24.558 56.667 600
24.914 56.667 600
25.472 56.667 600
25.683 57.5 600
25.709 57.5 600
25.733 57.5 600
25.783 58.333 600
25.833 58.333 600
25.883 59.167 600
25.933 59.167 600
25.984 60.0 600
26.034 60.0 600
26.083 60.833 600
26.278 60.833 600
26.526 207.5 600
27.559 455.395 600
28.065 442.258 600
28.425 51.761 600
28.908 30.0 600
29.4 30.0 600
29.859 30.0 600
29.983 30.0 600
30.087 30.0 600
30.933 30.0 600
30.983 30.0 600
31.033 30.0 600
31.084000000000003 30.0 600
31.113999999999997 30.0 600
31.133000000000003 30.0 600
31.183 30.0 600
31.234 30.0 600
31.283 30.0 600
31.334000000000003 30.0 600
31.384 30.0 600
31.433999999999997 30.0 600
31.484 30.0 600
31.756999999999998 30.205 600
31.866 203.0 600
31.917 269.187 600
32.121 383.152 600
33.128 381.047 600
33.476 371.45 600
34.139 356.724 600
34.383 349.217 600
34.437 351.035 600
34.484 349.099 600
34.558 348.796 600
34.614 351.243 600
34.683 352.536 600
34.733 354.319 600
34.809 354.773 600
34.883 357.288 600
34.958 358.534 600
35.033 360.354 600
35.083 362.49 600
35.138 362.782 600
35.159 363.623 600
