15.75499388503873 3970
15.91805951895638 3900
15.999592335915207 3920
16.162657969832857 3860
16.20342437831227 3860
16.284957195271097 3810
16.692621280065225 3770
16.814920505503466 3740
17.181818181818183 3620
17.222584590297597 3640
17.467183041174074 3610
17.507949449653484 3640
17.671015083571138 3640
17.71178149205055 3620
17.874847125968202 3600
17.997146351406442 3560
18.486343253159397 3610
18.649408887077048 3580
19.423970648185897 3760
20.116999592335915 3920
21.136159804321238 2960
21.747655931512433 2670
22.11455360782715 2570
24.03057480635956 1400
24.805136567468406 1230
25.4166326946596 1260
26.272727272727273 1100
26.721157766000815 1090
27.128821850794946 1050
27.251121076233183 1000
27.291887484712596 1000
27.373420301671423 1070
27.536485935589074 1110
27.577252344068487 1100
27.6180187525479 1110
27.699551569506728 1080
27.74031797798614 1090
27.781084386465555 1110
27.821850794944964 1160
27.944150020383205 1160
28.14798206278027 1240
28.188748471259682 1230
28.27028128821851 1230
28.311047696697923 1250
28.392580513656746 1270
28.514879739094987 1380
28.5556461475744 1470
28.596412556053814 1510
28.677945373012637 1600
28.759478189971464 1750
28.800244598450877 1800
28.84101100693029 1810
28.922543823889114 1910
29.00407664084794 1970
29.08560945780677 2070
29.452507134121486 1750
29.778638401956787 1810
30.064003261312678 1840
32.10232368528333 1540
32.26538931920098 1440
32.30615572768039 1440
32.50998777007746 1410
32.591520587036285 1410
32.67305340399511 1390
32.75458622095393 1410
32.83611903791276 1410
32.99918467183041 1400
33.03995108030983 1410
33.20301671422748 1430
33.24378312270689 1410
33.36608234814513 1420
33.40684875662454 1410
33.447615165103954 1400
33.48838157358337 1410
33.569914390542195 1400
33.73298002445985 1400
33.81451284141867 1390
33.896045658377496 1390
33.93681206685691 1410
